rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
235,2080857,MTH-252,task-00188-mth-252-lecture-video-trig-integrals-example-2-with-odd-power,lecture_video,Trig Integrals: Example 2 with ODD power,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982733,prep_required,medium,candidate,,obj-mth-252-module-item-26982733,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982733|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
236,2080857,MTH-252,task-00189-mth-252-lecture-video-trig-integrals-example-3-with-odd-power,lecture_video,Trig Integrals: Example 3 with ODD power,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982734,prep_required,medium,candidate,,obj-mth-252-module-item-26982734,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982734|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
237,2080857,MTH-252,task-00190-mth-252-lecture-video-trig-integrals-odd-power-of-tangent,lecture_video,Trig Integrals: ODD power of tangent,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982736,prep_required,medium,candidate,,obj-mth-252-module-item-26982736,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982736|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
238,2080857,MTH-252,task-00191-mth-252-lecture-video-trig-integrals-power-reducing-example-1,lecture_video,Trig Integrals: Power reducing example 1,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982737,prep_required,medium,candidate,,obj-mth-252-module-item-26982737,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982737|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
239,2080857,MTH-252,task-00192-mth-252-lecture-video-trig-substitution-example-3,lecture_video,Trig substitution example 3,,,no_due_found,,,,3.3 Trigonometric Substitution,mi-mth-252-26982742,prep_required,medium,candidate,,obj-mth-252-module-item-26982742,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982742|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
240,2080857,MTH-252,task-00193-mth-252-lecture-video-trig-substitution-example-4,lecture_video,Trig substitution example 4,,,no_due_found,,,,3.3 Trigonometric Substitution,mi-mth-252-26982743,prep_required,medium,candidate,,obj-mth-252-module-item-26982743,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982743|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
241,2080857,MTH-252,task-00194-mth-252-lecture-video-trig-substitution-example-5,lecture_video,Trig substitution example 5,,,no_due_found,,,,3.3 Trigonometric Substitution,mi-mth-252-26982744,prep_required,medium,candidate,,obj-mth-252-module-item-26982744,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982744|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
242,2080857,MTH-252,task-00195-mth-252-lecture-video-trig-substitution-with-definite-integral,lecture_video,Trig substitution with definite integral,,,no_due_found,,,,3.3 Trigonometric Substitution,mi-mth-252-26982746,prep_required,medium,candidate,,obj-mth-252-module-item-26982746,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982746|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
243,2080857,MTH-252,task-00196-mth-252-lecture-video-trig-substitution-with-secant,lecture_video,Trig substitution with secant,,,no_due_found,,,,3.3 Trigonometric Substitution,mi-mth-252-26982745,prep_required,medium,candidate,,obj-mth-252-module-item-26982745,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982745|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
244,2080857,MTH-252,task-00197-mth-252-lecture-video-upper-lower-left-and-right-sums,lecture_video,"Upper, Lower, Left, and Right Sums",,,no_due_found,,,,1.1 Approximating Area Under the Curve,mi-mth-252-26982658,prep_required,medium,candidate,,obj-mth-252-module-item-26982658,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982658|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
245,2080857,MTH-252,task-00118-mth-252-external-tool-velocity-example-1-links-to-an-external-site,external_tool,Velocity example 1 Links to an external site.,,,no_due_found,,,,1.4 Integration Formulas and Net Change,mi-mth-252-26982701,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982701,external_url,https://youtu.be/VS2CEu6qbUg|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
246,2080857,MTH-252,task-00211-mth-252-lecture-video-videos-below-show-what-verifying-subs-looks-like-9,lecture_video,Videos below: Show what verifying subs looks like. 9,,,no_due_found,,,,Start Here,mi-mth-252-26982528,prep_required,medium,candidate,needs_rule,obj-mth-252-module-subheader-26982528,module_subheader,https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
247,2080857,MTH-252,task-00198-mth-252-lecture-video-volume-by-slicing-2,lecture_video,Volume by slicing 2,,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982760,prep_required,medium,candidate,,obj-mth-252-module-item-26982760,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982760|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
248,2080857,MTH-252,task-00199-mth-252-lecture-video-washer-method-1,lecture_video,Washer method 1,,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982765,prep_required,medium,candidate,,obj-mth-252-module-item-26982765,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982765|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
249,2080857,MTH-252,task-00200-mth-252-lecture-video-washer-method-2-around-y-3,lecture_video,"Washer method 2, around y=3",,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982766,prep_required,medium,candidate,,obj-mth-252-module-item-26982766,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982766|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
250,2080857,MTH-252,task-00201-mth-252-lecture-video-washer-method-3-around-x-5,lecture_video,"Washer method 3, around x=5",,,no_due_found,,,,2.2 Volume by Slicing,mi-mth-252-26982767,prep_required,medium,candidate,,obj-mth-252-module-item-26982767,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982767|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
251,2080857,MTH-252,task-00202-mth-252-lecture-video-what-is-calculus,lecture_video,What is Calculus?,,,no_due_found,,,,Intro to Calculus,mi-mth-252-26982657,prep_required,medium,candidate,,obj-mth-252-module-item-26982657,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982657|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
252,2080857,MTH-252,task-00203-mth-252-lecture-video-work-lifting-bucket-with-cable-mass,lecture_video,Work: Lifting bucket with cable mass,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982781,prep_required,medium,candidate,,obj-mth-252-module-item-26982781,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982781|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
253,2080857,MTH-252,task-00204-mth-252-lecture-video-work-lifting-leaking-bucket,lecture_video,Work: lifting leaking bucket,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982780,prep_required,medium,candidate,,obj-mth-252-module-item-26982780,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982780|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
254,2080857,MTH-252,task-00205-mth-252-lecture-video-work-spring-stretch-1,lecture_video,Work: Spring stretch 1,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982778,prep_required,medium,candidate,,obj-mth-252-module-item-26982778,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982778|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
255,2080857,MTH-252,task-00206-mth-252-lecture-video-work-spring-stretch-2,lecture_video,Work: Spring stretch 2,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982779,prep_required,medium,candidate,,obj-mth-252-module-item-26982779,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982779|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
256,2080857,MTH-252,task-00207-mth-252-lecture-video-work-vertical-pumping,lecture_video,Work: Vertical pumping,,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982782,prep_required,medium,candidate,,obj-mth-252-module-item-26982782,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982782|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
257,2080857,MTH-252,task-00208-mth-252-lecture-video-work-vertical-pumping-isosceles-triangle,lecture_video,"Work: Vertical pumping, isosceles triangle",,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982783,prep_required,medium,candidate,,obj-mth-252-module-item-26982783,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982783|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
258,2080857,MTH-252,task-00209-mth-252-lecture-video-work-vertical-pumping-quadratic-cross-sections,lecture_video,"Work: Vertical pumping, quadratic cross sections",,,no_due_found,,,,2.5 Physical Applications,mi-mth-252-26982784,prep_required,medium,candidate,,obj-mth-252-module-item-26982784,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982784|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
259,2053263,MTH-253,task-00260-mth-253-graded-task-unit-1-written-homework-assignment,graded_task,Unit 1 - Written Homework Assignment,2026-06-26T23:59,Jun 26 by 11:59pm,upcoming,,5,,Unit 1 - Week 1,mi-mth-253-26885537,action_required,high,candidate,needs_manual_decision,obj-mth-253-assignment-10553179,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553179?module_item_id=26885537|https://canvas.oregonstate.edu/courses/2053263/assignments/10553179|https://canvas.oregonstate.edu/courses/2053263/assignments/10553179?module_item_id=26885537#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,Plan/complete this task according to its module and due information.
260,2053263,MTH-253,task-00265-mth-253-graded-task-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals,graded_task,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",2026-06-29T23:59,Jun 29 by 11:59pm,upcoming,,5,,Unit 1 - Week 1,mi-mth-253-26977416,action_required,high,candidate,needs_manual_decision,obj-mth-253-assignment-10584258,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416|https://canvas.oregonstate.edu/courses/2053263/assignments/10584258|https://canvas.oregonstate.edu/courses/2053263/assignments/10584258?module_item_id=26977416#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,Plan/complete this task according to its module and due information.
261,2053263,MTH-253,task-00267-mth-253-graded-task-week-2-web-homework-sequences,graded_task,Week 2 Web Homework: Sequences,2026-07-06T23:59,Jul 6 by 11:59pm,upcoming,,5,,Unit 2 - Week 2 and Week 3,mi-mth-253-26977767,action_required,high,candidate,needs_manual_decision,obj-mth-253-assignment-10584372,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767|https://canvas.oregonstate.edu/courses/2053263/assignments/10584372|https://canvas.oregonstate.edu/courses/2053263/assignments/10584372?module_item_id=26977767#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,Plan/complete this task according to its module and due information.
262,2053263,MTH-253,task-00261-mth-253-graded-task-unit-2-written-homework-assignment,graded_task,Unit 2 - Written Homework Assignment,2026-07-09T23:59,Jul 9 by 11:59pm,upcoming,,5,,Unit 2 - Week 2 and Week 3,mi-mth-253-26885550,action_required,high,candidate,,obj-mth-253-assignment-10553180,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550|https://canvas.oregonstate.edu/courses/2053263/assignments/10553180|https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,Plan/complete this task according to its module and due information.
263,2053263,MTH-253,task-00268-mth-253-graded-task-week-3-web-homework-introduction-to-series,graded_task,Week 3 Web Homework: Introduction to Series,2026-07-12T23:59,Jul 12 by 11:59pm,upcoming,,5,,Unit 2 - Week 2 and Week 3,mi-mth-253-26977769,action_required,high,candidate,needs_manual_decision,obj-mth-253-assignment-10584373,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769|https://canvas.oregonstate.edu/courses/2053263/assignments/10584373|https://canvas.oregonstate.edu/courses/2053263/assignments/10584373?module_item_id=26977769#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,Plan/complete this task according to its module and due information.
264,2053263,MTH-253,task-00269-mth-253-graded-task-week-4-web-homework-the-divergence-and-integral-tests,graded_task,Week 4 Web Homework: The Divergence and Integral Tests,2026-07-19T23:59,Jul 19 by 11:59pm,upcoming,,5,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977967,action_required,high,candidate,needs_manual_decision,obj-mth-253-assignment-10584431,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967|https://canvas.oregonstate.edu/courses/2053263/assignments/10584431|https://canvas.oregonstate.edu/courses/2053263/assignments/10584431?module_item_id=26977967#|https://canvas.oregonstate.edu/courses/2053263/modules|https://canvas.oregonstate.edu/courses/2053263/grades,Plan/complete this task according to its module and due information.
