module_item_id,canvas_module_item_id,course_id,course_code,module_id,module_order,item_order,title,item_type,destination_canvas_object_type,destination_canvas_object_id,destination_object_id,destination_page_id,href,external_href,indent,requirements,requirement_raw,capture_status,source_page_id,source_url,source_text_sample
mi-mth-252-26982651,26982651,2080857,MTH-252,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,19,131,Retake - Only ONE retake submission is permitted. 1 context_module_sub_header 26982651 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in order to complete Marked done Module item marked as done and is complete Contribute Must contribute to this module item to complete it Contributed Contributed to this module item and is complete Submit Must submit this module item to complete it Submitted Module item submitted and is complete,Context Module Sub Header,module_subheader,,obj-mth-252-module-subheader-26982651,,,,2,,context_module_item student-view context_module_sub_header indent_2 _requirement ContextModuleSubHeader_0,structural_marker,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,Context Module Sub Header Retake - Only ONE retake submission is permitted. 1 context_module_sub_header 26982651 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done M
mi-mth-252-26982652,26982652,2080857,MTH-252,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,19,132,Final Mini-Exam 5 --> Monday to Wednesday,Assignment,assignment,10586043,obj-mth-252-assignment-10586043,00151-mth-252-module-item-final-mini-exam-5-monday-to-wednesday,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982652,,0,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_0 _requirement Assignment_10586043,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,Assignment Final Mini-Exam 5 --> Monday to Wednesday Final Mini-Exam 5 --> Monday to Wednesday 75 2 assignment 26982652 1 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark
mi-mth-252-26982653,26982653,2080857,MTH-252,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,19,133,Mini-Exam 1 - Retake,Assignment,assignment,10586046,obj-mth-252-assignment-10586046,00152-mth-252-module-item-mini-exam-1-retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982653,,1,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_1 _requirement Assignment_10586046,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,Assignment Mini-Exam 1 - Retake Mini-Exam 1 - Retake 50 3 assignment 26982653 1 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in o
mi-mth-252-26982654,26982654,2080857,MTH-252,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,19,134,Mini-Exam 2 - Retake,Assignment,assignment,10586047,obj-mth-252-assignment-10586047,00153-mth-252-module-item-mini-exam-2-retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982654,,1,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_1 _requirement Assignment_10586047,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,Assignment Mini-Exam 2 - Retake Mini-Exam 2 - Retake 50 4 assignment 26982654 1 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in o
mi-mth-252-26982655,26982655,2080857,MTH-252,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,19,135,Mini-Exam 3 - Retake,Assignment,assignment,10586049,obj-mth-252-assignment-10586049,00154-mth-252-module-item-mini-exam-3-retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982655,,1,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_1 _requirement Assignment_10586049,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,Assignment Mini-Exam 3 - Retake Mini-Exam 3 - Retake 50 5 assignment 26982655 1 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in o
mi-mth-252-26982656,26982656,2080857,MTH-252,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,19,136,Mini-Exam 4 - Retake,Assignment,assignment,10586051,obj-mth-252-assignment-10586051,00155-mth-252-module-item-mini-exam-4-retake,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982656,,1,,context_module_item student-view cannot-duplicate show_assignment_menu assignment also_assignment indent_1 _requirement Assignment_10586051,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,Assignment Mini-Exam 4 - Retake Mini-Exam 4 - Retake 50 6 assignment 26982656 1 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module item done in o
mi-mth-252-26982657,26982657,2080857,MTH-252,mod-mth-252-020-intro-to-calculus,20,137,What is Calculus? Links to an external site.,External Url,module_item,26982657,obj-mth-252-module-item-26982657,00529-mth-252-linked-detail-what-is-calculus,https://youtu.be/tXnYk5zLPTI,https://youtu.be/tXnYk5zLPTI,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url What is Calculus? Links to an external site. What is Calculus? 1 external_url 26982657 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this
mi-mth-252-26982658,26982658,2080857,MTH-252,mod-mth-252-021-1-1-approximating-area-under-the-curve,21,138,"Upper, Lower, Left, and Right Sums Links to an external site.",External Url,module_item,26982658,obj-mth-252-module-item-26982658,00692-mth-252-linked-detail-upper-lower-left-and-right-sums,https://youtu.be/bVYrCrG0ggo,https://youtu.be/bVYrCrG0ggo,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,"External Url Upper, Lower, Left, and Right Sums Links to an external site. Upper, Lower, Left, and Right Sums 1 external_url 26982658 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is"
mi-mth-252-26982659,26982659,2080857,MTH-252,mod-mth-252-021-1-1-approximating-area-under-the-curve,21,139,Area under curve: Rectangles Links to an external site.,External Url,module_item,26982659,obj-mth-252-module-item-26982659,00713-mth-252-linked-detail-area-under-curve-rectangles,https://youtu.be/eHbHQ2wqZvc,https://youtu.be/eHbHQ2wqZvc,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Area under curve: Rectangles Links to an external site. Area under curve: Rectangles 2 external_url 26982659 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Ma
mi-mth-252-26982660,26982660,2080857,MTH-252,mod-mth-252-021-1-1-approximating-area-under-the-curve,21,140,Application: Area under curve: Distance Links to an external site.,External Url,module_item,26982660,obj-mth-252-module-item-26982660,00716-mth-252-linked-detail-application-area-under-curve-distance,https://youtu.be/DZZd1qo1n2A,https://youtu.be/DZZd1qo1n2A,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Application: Area under curve: Distance Links to an external site. Application: Area under curve: Distance 3 external_url 26982660 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been vie
mi-mth-252-26982661,26982661,2080857,MTH-252,mod-mth-252-021-1-1-approximating-area-under-the-curve,21,141,"Area under curve, more rectangles Links to an external site.",External Url,module_item,26982661,obj-mth-252-module-item-26982661,00719-mth-252-linked-detail-area-under-curve-more-rectangles,https://youtu.be/B8WYjWiw5YM,https://youtu.be/B8WYjWiw5YM,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,"External Url Area under curve, more rectangles Links to an external site. Area under curve, more rectangles 4 external_url 26982661 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is c"
