object_id,course_id,course_code,object_type,title,primary_category,classification_labels,importance,actionability,confidence,due_text,available_text,points_text,estimated_time,module_ids,module_titles,module_item_ids,issue_types,evidence_count,reason
obj-mth-253-file-119228487,2053263,MTH-253,file,MTH_253_Course_Syllabus_Summer_2026.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,1,critical setup title/text signal|file object
obj-mth-253-file-118558808,2053263,MTH-253,file,Partial Sums.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558950,2053263,MTH-253,file,Recursive Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558809,2053263,MTH-253,file,Repeating Decimals and Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558743,2053263,MTH-253,file,Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558919,2053263,MTH-253,file,Telescoping Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558797,2053263,MTH-253,file,Unit #1 Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-file-118558872,2053263,MTH-253,file,Unit #2 - Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-mth-253-grades-https-canvas-oregonstate-edu-courses-2053263-grades,2053263,MTH-253,grades,Grades for Jacob Peterson: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,course_navigation_surface|prep_reading,low,reference_only,high,Jun 26 by 11:59pm,,100,,,,,,1,course navigation/index surface|prep/reading title/text signal
obj-mth-253-module-subheader-26885568,2053263,MTH-253,module_subheader,11,reference,reference,low,reference_only,medium,,,,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885568,,1,default retained reference
obj-mth-253-module-subheader-26885583,2053263,MTH-253,module_subheader,11,reference,reference,low,reference_only,medium,,,,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885583,,1,default retained reference
obj-mth-253-module-subheader-26885549,2053263,MTH-253,module_subheader,4,reference,reference,low,reference_only,medium,,,,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885549,,1,default retained reference
obj-mth-253-module-subheader-26885551,2053263,MTH-253,module_subheader,4,reference,reference,low,reference_only,medium,,,,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885551,,1,default retained reference
obj-mth-253-module-subheader-26885564,2053263,MTH-253,module_subheader,4,reference,reference,low,reference_only,medium,,,,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885564,,1,default retained reference
obj-mth-253-module-subheader-26885574,2053263,MTH-253,module_subheader,4,reference,reference,low,reference_only,medium,,,,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885574,,1,default retained reference
obj-mth-253-module-subheader-26885593,2053263,MTH-253,module_subheader,4,reference,reference,low,reference_only,medium,,,,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885593,,1,default retained reference
obj-mth-253-module-subheader-26885600,2053263,MTH-253,module_subheader,5,reference,reference,low,reference_only,medium,,,,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885600,,1,default retained reference
obj-mth-253-module-subheader-26885591,2053263,MTH-253,module_subheader,7,reference,reference,low,reference_only,medium,,,,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885591,,1,default retained reference
obj-mth-253-module-subheader-26885602,2053263,MTH-253,module_subheader,7,reference,reference,low,reference_only,medium,,,,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885602,,1,default retained reference
obj-mth-253-module-subheader-26885533,2053263,MTH-253,module_subheader,9,reference,reference,low,reference_only,medium,,,,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885533,,1,default retained reference
obj-mth-253-module-subheader-26885553,2053263,MTH-253,module_subheader,9,reference,reference,low,reference_only,medium,,,,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885553,,1,default retained reference
obj-mth-253-module-subheader-26885588,2053263,MTH-253,module_subheader,9,reference,reference,low,reference_only,medium,,,,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885588,,1,default retained reference
obj-mth-253-module-subheader-26885594,2053263,MTH-253,module_subheader,Reminder: No unit quiz due in this module. 8,reference,reference,low,reference_only,medium,,,,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885594,,1,default retained reference
obj-mth-253-modules-https-canvas-oregonstate-edu-courses-2053263-modules,2053263,MTH-253,modules,Course Modules: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,course_navigation_surface|critical_setup|prep_reading|admin_policy,low,reference_only,high,,,40,,,,,,1,course navigation/index surface|critical setup title/text signal|prep/reading title/text signal|admin/policy signal
obj-mth-253-page-get-your-mth-253z-course-materials-access-code-ebook-2,2053263,MTH-253,page,Get your MTH 253Z Course Materials! (Access Code + Ebook) : SEQUENCES AND SERIES (MTH_253Z_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885521,redirected,2,critical setup title/text signal
obj-mth-253-page-start-here-accessibility-statements-and-privacy-policies,2053263,MTH-253,page,Start Here - Accessibility Statements & Privacy Policies: SEQUENCES AND SERIES (MTH_253Z_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885525,redirected,2,admin/policy signal
obj-mth-253-page-start-here-conclusion,2053263,MTH-253,page,Start Here - Conclusion: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885527,redirected,2,default retained reference
obj-mth-253-page-start-here-instructor-information-and-communication-policy,2053263,MTH-253,page,Start Here - Instructor Information & Communication Policy: SEQUENCES AND SERIES (MTH_253Z_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885522,redirected,2,admin/policy signal
obj-mth-253-page-start-here-overview,2053263,MTH-253,page,Start Here - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885519,redirected,2,default retained reference
obj-mth-253-page-start-here-sources-cited,2053263,MTH-253,page,Start Here - Sources Cited: SEQUENCES AND SERIES (MTH_253Z_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885526,redirected,2,critical setup title/text signal
obj-mth-253-page-start-here-syllabus,2053263,MTH-253,page,Start Here - Syllabus: SEQUENCES AND SERIES (MTH_253Z_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885520,redirected,3,critical setup title/text signal
obj-mth-253-page-start-here-where-to-go-for-help,2053263,MTH-253,page,Start Here - Where to go for help?: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26885523,redirected,2,default retained reference
obj-mth-253-page-start-here-on-the-use-of-ai-and-academic-honesty,2053263,MTH-253,page,Start Here: On the use of AI and academic honesty: SEQUENCES AND SERIES (MTH_253Z_400_U2026),lecture_video,lecture_video|admin_policy,medium,prep_required,medium,,,,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26977675,redirected,2,video title/link signal|admin/policy signal
obj-mth-253-page-unit-1-conclusion,2053263,MTH-253,page,Unit 1 - Conclusion: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885541,redirected,2,default retained reference
obj-mth-253-page-unit-1-learning-materials,2053263,MTH-253,page,Unit 1 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885530,external_tool|redirected,3,prep/reading title/text signal|video title/link signal
obj-mth-253-page-unit-1-overview,2053263,MTH-253,page,Unit 1 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885529,redirected,2,prep/reading title/text signal
obj-mth-253-page-unit-2-learning-materials,2053263,MTH-253,page,Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885543,external_tool|redirected,4,prep/reading title/text signal|video title/link signal
obj-mth-253-page-unit-2-overview,2053263,MTH-253,page,Unit 2 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885542,redirected,3,prep/reading title/text signal
obj-mth-253-page-unit-3-overview,2053263,MTH-253,page,Unit 3 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885555,redirected,2,prep/reading title/text signal
obj-mth-253-page-unit-4-overview,2053263,MTH-253,page,Unit 4 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885570,redirected,2,prep/reading title/text signal
obj-mth-253-page-unit-5-overview,2053263,MTH-253,page,Unit 5 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-mth-253-006-unit-5-covers-week-10,Unit 5 - Covers Week 10,mi-mth-253-26885585,redirected,2,prep/reading title/text signal
obj-mth-253-page-week-11-overview,2053263,MTH-253,page,Week 11 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885596,redirected,2,default retained reference
obj-mth-253-quiz-3159588,2053263,MTH-253,quiz,Final Exam: SEQUENCES AND SERIES (MTH_253Z_400_U2026),graded_task,graded_task,high,action_required,high,,,100,,mod-mth-253-007-finals-week,Finals Week,mi-mth-253-26885601,redirected,4,quiz object
obj-mth-253-quiz-3166971,2053263,MTH-253,quiz,Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026),blocked_or_broken,graded_task|critical_setup|prep_reading|blocked_or_broken,high,action_required,high,,,5,,mod-mth-253-001-start-here,Start Here,mi-mth-253-26982050,redirected|unauthorized,9,quiz object|critical setup title/text signal|prep/reading title/text signal|issue=redirected|unauthorized
obj-mth-253-quiz-3159593,2053263,MTH-253,quiz,Unit 1 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),graded_task,graded_task|critical_setup|prep_reading,high,action_required,high,,,100,,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885539,redirected,4,quiz object|critical setup title/text signal|prep/reading title/text signal
obj-mth-253-quiz-3159592,2053263,MTH-253,quiz,Unit 2 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),graded_task,graded_task,high,action_required,high,,,100,,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885552,redirected,4,quiz object
obj-mth-253-quiz-3159589,2053263,MTH-253,quiz,Unit 3 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),graded_task,graded_task,high,action_required,high,,,100,,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885567,redirected,4,quiz object
obj-mth-253-quiz-3159590,2053263,MTH-253,quiz,Unit 4 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),graded_task,graded_task,high,action_required,high,,,100,,mod-mth-253-005-unit-4-weeks-7-8-and-9,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885582,redirected,4,quiz object
obj-mth-253-quizzes-https-canvas-oregonstate-edu-courses-2053263-quizzes,2053263,MTH-253,quizzes,Quizzes: SEQUENCES AND SERIES (MTH_253Z_400_U2026),reference,course_navigation_surface,low,reference_only,high,Jun 30 at 10:30pm,,,,,,,,1,course navigation/index surface
obj-phy-212-assignment-10557047,2053526,PHY-212,assignment,Capstone Lab Week 1 Group Report,graded_task,graded_task,high,action_required,high,Aug 1 by 11:59pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557046,2053526,PHY-212,assignment,Capstone Lab Week 2 Group Report,graded_task,graded_task,high,action_required,high,Aug 15 by 11:59pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557050,2053526,PHY-212,assignment,Final A_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557053,2053526,PHY-212,assignment,Final B_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557056,2053526,PHY-212,assignment,Final Notes,graded_task,graded_task|prep_reading,high,action_required,high,,,5,,,,,,2,assignment object|prep/reading title/text signal
obj-phy-212-assignment-10557057,2053526,PHY-212,assignment,Lab 1 Report,graded_task,graded_task,high,action_required,high,Jun 27 by 11:59pm,,5,,,,,external_tool,2,assignment object
obj-phy-212-assignment-10557058,2053526,PHY-212,assignment,Lab 2 Group Report,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,Jul 4 by 11:59pm,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557059,2053526,PHY-212,assignment,Lab 3 Group report,graded_task,graded_task|critical_setup,high,action_required,high,Jul 11 by 11:59pm,,5,,,,,external_tool,2,assignment object|critical setup title/text signal
obj-phy-212-assignment-10557060,2053526,PHY-212,assignment,Lab 4 Group Report,graded_task,graded_task,high,action_required,high,Jul 18 by 11:59pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557061,2053526,PHY-212,assignment,Lab 5 Group report,graded_task,graded_task,high,action_required,high,Jul 25 by 11:59pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557062,2053526,PHY-212,assignment,Lab 6 Group Report,graded_task,graded_task,high,action_required,high,Aug 8 by 11:59pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10591118,2053526,PHY-212,assignment,M1-0,graded_task,graded_task,high,action_required,high,Jun 22 at 12:44pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10592346,2053526,PHY-212,assignment,M1-00,graded_task,graded_task,high,action_required,high,Jun 23 at 12:12pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10592982,2053526,PHY-212,assignment,M1-1,graded_task,graded_task,high,action_required,high,Jun 24 at 1:02pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10593560,2053526,PHY-212,assignment,M1-2,graded_task,graded_task,high,action_required,high,Jun 25 at 12:22pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10595057,2053526,PHY-212,assignment,M1-3,graded_task,graded_task,high,action_required,high,Jun 29 at 12:24pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10595549,2053526,PHY-212,assignment,M1-4,graded_task,graded_task,high,action_required,high,Jun 30 at 12:16pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10597145,2053526,PHY-212,assignment,M1-5,graded_task,graded_task,high,action_required,high,Jul 2 at 12:56pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10598091,2053526,PHY-212,assignment,M2-1,graded_task,graded_task,high,action_required,high,Jul 7 at 12:51pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557070,2053526,PHY-212,assignment,M2-1pre,graded_task,graded_task|critical_setup,high,action_required,high,,,5,,,,,external_tool,2,assignment object|critical setup title/text signal
obj-phy-212-assignment-10598691,2053526,PHY-212,assignment,M2-2,graded_task,graded_task,high,action_required,high,Jul 8 at 12:15pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557097,2053526,PHY-212,assignment,Quiz 1 Notes,graded_task,graded_task|critical_setup|prep_reading|access_deferred_until_available,high,action_required,high,,,5,,,,,,2,assignment object|critical setup title/text signal|prep/reading title/text signal|access is expected to open later
obj-phy-212-assignment-10557098,2053526,PHY-212,assignment,Quiz 1A,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,Jul 6 by 11:25am,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557099,2053526,PHY-212,assignment,Quiz 1A_6pm,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,Jul 6 by 6:25pm,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557100,2053526,PHY-212,assignment,Quiz 1A_asy_work,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557101,2053526,PHY-212,assignment,Quiz 1B,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,Jul 6 by 11:55am,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557102,2053526,PHY-212,assignment,Quiz 1B_6pm,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,Jul 6 by 6:55pm,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557103,2053526,PHY-212,assignment,Quiz 1B_asy_work,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,,,5,,,,,,2,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557104,2053526,PHY-212,assignment,Quiz 1x,graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,,,,,,,,,1,assignment object|critical setup title/text signal|access is expected to open later
obj-phy-212-assignment-10557105,2053526,PHY-212,assignment,Quiz 2 Notes,graded_task,graded_task|prep_reading,high,action_required,high,,,5,,,,,,2,assignment object|prep/reading title/text signal
obj-phy-212-assignment-10557106,2053526,PHY-212,assignment,Quiz 2A,graded_task,graded_task,high,action_required,high,Jul 20 by 11:25am,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557107,2053526,PHY-212,assignment,Quiz 2A_6pm,graded_task,graded_task,high,action_required,high,Jul 20 by 6:25pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557108,2053526,PHY-212,assignment,Quiz 2A_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557109,2053526,PHY-212,assignment,Quiz 2B,graded_task,graded_task,high,action_required,high,Jul 20 by 11:55am,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557110,2053526,PHY-212,assignment,Quiz 2B_6pm,graded_task,graded_task,high,action_required,high,Jul 20 by 6:55pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557111,2053526,PHY-212,assignment,Quiz 2B_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557113,2053526,PHY-212,assignment,Quiz 3 Notes,graded_task,graded_task|prep_reading,high,action_required,high,,,5,,,,,,2,assignment object|prep/reading title/text signal
obj-phy-212-assignment-10557114,2053526,PHY-212,assignment,Quiz 3A,graded_task,graded_task,high,action_required,high,Aug 3 by 11:25am,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557115,2053526,PHY-212,assignment,Quiz 3A_6pm,graded_task,graded_task,high,action_required,high,Aug 3 by 6:25pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557116,2053526,PHY-212,assignment,Quiz 3A_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557117,2053526,PHY-212,assignment,Quiz 3B,graded_task,graded_task,high,action_required,high,Aug 3 by 11:55am,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557118,2053526,PHY-212,assignment,Quiz 3B_6pm,graded_task,graded_task,high,action_required,high,Aug 3 by 6:55pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557119,2053526,PHY-212,assignment,Quiz 3B_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557122,2053526,PHY-212,assignment,Quiz 4A,graded_task,graded_task,high,action_required,high,Aug 24 by 12:25pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557123,2053526,PHY-212,assignment,Quiz 4A_6pm,graded_task,graded_task,high,action_required,high,Aug 24 by 6:25pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557124,2053526,PHY-212,assignment,Quiz 4A_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557125,2053526,PHY-212,assignment,Quiz 4B,graded_task,graded_task,high,action_required,high,Aug 24 by 12:55pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557126,2053526,PHY-212,assignment,Quiz 4B_6pm,graded_task,graded_task,high,action_required,high,Aug 24 by 6:55pm,,5,,,,,,2,assignment object
obj-phy-212-assignment-10557127,2053526,PHY-212,assignment,Quiz 4B_asy_work,graded_task,graded_task,high,action_required,high,,,5,,,,,,2,assignment object
obj-phy-212-assignment-syllabus,2053526,PHY-212,assignment,Syllabus for GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|prep_reading,high,action_required,high,,,,,,,,,1,critical setup title/text signal|prep/reading title/text signal
obj-phy-212-assignment-10556991,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10557013,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10557015,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10557027,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10556937,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10556943,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10556996,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10556959,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignment-10557112,2053526,PHY-212,assignment,Unauthorized,blocked_or_broken,graded_task|blocked_or_broken,high,action_required,high,,,,,,,,unauthorized,1,assignment object|issue=unauthorized
obj-phy-212-assignments-https-canvas-oregonstate-edu-courses-2053526-assignments,2053526,PHY-212,assignments,Assignments: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,course_navigation_surface,low,reference_only,high,,,,,,,,redirected,2,course navigation/index surface
obj-phy-212-course-page-https-canvas-oregonstate-edu-courses-2053526-announcements,2053526,PHY-212,course_page,Announcements: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,course_navigation_surface,low,reference_only,high,,,,,,,,,1,course navigation/index surface
obj-phy-212-course-page-https-canvas-oregonstate-edu-courses-2053526,2053526,PHY-212,course_page,GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,course_navigation_surface,low,reference_only,high,,,,,,,,redirected,2,course navigation/index surface
obj-phy-212-discussion-11563812,2053526,PHY-212,discussion,Topic: 🤔 Project | Optional Step: Find Group Members,prep_reading,prep_reading,medium,prep_required,medium,,,,,,,,,1,prep/reading title/text signal
obj-phy-212-discussion-11604493,2053526,PHY-212,discussion,Topic: 7/1 Lecture canceled,graded_task,graded_task,high,action_required,high,,,,,,,,,1,task-like discussion object
obj-phy-212-discussion-11579965,2053526,PHY-212,discussion,Topic: Capstone Lab Week 1 Discussion - Lab Group 22,reference,reference,low,reference_only,medium,,,,,,,,redirected,2,default retained reference
obj-phy-212-discussion-11579985,2053526,PHY-212,discussion,Topic: Capstone Lab Week 2 Discussion - Lab Group 22,reference,reference,low,reference_only,medium,,,,,,,,redirected,2,default retained reference
obj-phy-212-discussion-11563802,2053526,PHY-212,discussion,Topic: Course Introductions,graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,task-like discussion object
obj-phy-212-discussion-11597788,2053526,PHY-212,discussion,Topic: First day lecture and participation,graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,,,,,,,1,task-like discussion object|prep/reading title/text signal|video title/link signal
obj-phy-212-discussion-11563815,2053526,PHY-212,discussion,Topic: General Discussion & FAQs,critical_setup,critical_setup|prep_reading|admin_policy,high,action_required,high,,,,,mod-phy-212-003-student-resources,Student resources,mi-phy-212-26896950,redirected,3,critical setup title/text signal|prep/reading title/text signal|admin/policy signal
obj-phy-212-discussion-11579973,2053526,PHY-212,discussion,Topic: Lab 1 Discussion - Lab Group 22,graded_task,graded_task|critical_setup|prep_reading|access_issue_resolved,high,action_required,high,,,1510,,,,,,1,task-like discussion object|critical setup title/text signal|prep/reading title/text signal|access issue resolved by investigation
obj-phy-212-discussion-11579976,2053526,PHY-212,discussion,Topic: Lab 2 Discussion - Lab Group 22,graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,task-like discussion object
obj-phy-212-discussion-11579981,2053526,PHY-212,discussion,Topic: Lab 3 Discussion - Lab Group 22,graded_task,graded_task|critical_setup|prep_reading|lecture_video,high,action_required,high,,,1510,,,,,redirected,2,task-like discussion object|critical setup title/text signal|prep/reading title/text signal|video title/link signal
obj-phy-212-discussion-11579969,2053526,PHY-212,discussion,Topic: Lab 4 Discussion - Lab Group 22,graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,task-like discussion object
obj-phy-212-discussion-11580054,2053526,PHY-212,discussion,Topic: Lab 5 Discussion - Lab Group 22,graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,task-like discussion object
