task_id,object_id,evidence_id,evidence_type,relation,source_page_id,source_url,target_page_id,target_url,detail
task-00391-phy-212-prep-reading-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u20,obj-phy-212-page-module-3-7c-gravity-7c-learning-materials,ev-00606,page_capture,captured_as_object,00606-phy-212-linked-detail-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002#,00606-phy-212-linked-detail-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-learning-materials?module_item_id=26897002#,linked_detail:linked_detail
task-00391-phy-212-prep-reading-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u20,obj-phy-212-page-module-3-7c-gravity-7c-learning-materials,ev-01318,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00300-phy-212-module-item-module-3-gravity-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26897002,module=Module 3 | Gravity; item_type=Page; capture_status=captured
task-00392-phy-212-prep-reading-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2,obj-phy-212-page-module-3-7c-gravity-7c-required-activities,ev-00301,page_capture,captured_as_object,00301-phy-212-module-item-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-required-activities?module_item_id=26897003,00301-phy-212-module-item-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-required-activities?module_item_id=26897003,module_item:module_item
task-00392-phy-212-prep-reading-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2,obj-phy-212-page-module-3-7c-gravity-7c-required-activities,ev-00604,page_capture,captured_as_object,00604-phy-212-linked-detail-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-required-activities,00604-phy-212-linked-detail-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-gravity-%7C-required-activities,linked_detail:linked_detail
task-00392-phy-212-prep-reading-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2,obj-phy-212-page-module-3-7c-gravity-7c-required-activities,ev-01319,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00301-phy-212-module-item-module-3-gravity-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26897003,module=Module 3 | Gravity; item_type=Page; capture_status=captured
task-00393-phy-212-prep-reading-module-3-overview-of-gravity-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-3-7c-overview-of-gravity,ev-00299,page_capture,captured_as_object,00299-phy-212-module-item-module-3-overview-of-gravity-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-overview-of-gravity?module_item_id=26897001,00299-phy-212-module-item-module-3-overview-of-gravity-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-3-%7C-overview-of-gravity?module_item_id=26897001,module_item:module_item
task-00393-phy-212-prep-reading-module-3-overview-of-gravity-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-3-7c-overview-of-gravity,ev-01317,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00299-phy-212-module-item-module-3-overview-of-gravity-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26897001,module=Module 3 | Gravity; item_type=Page; capture_status=captured
task-00394-phy-212-prep-reading-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-40,obj-phy-212-page-module-4-7c-oscillations-7c-learning-materials,ev-00305,page_capture,captured_as_object,00305-phy-212-module-item-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials?module_item_id=26896978,00305-phy-212-module-item-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials?module_item_id=26896978,module_item:module_item
task-00394-phy-212-prep-reading-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-40,obj-phy-212-page-module-4-7c-oscillations-7c-learning-materials,ev-00601,page_capture,captured_as_object,00601-phy-212-linked-detail-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials,00601-phy-212-linked-detail-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials,linked_detail:linked_detail
task-00394-phy-212-prep-reading-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-40,obj-phy-212-page-module-4-7c-oscillations-7c-learning-materials,ev-00616,page_capture,captured_as_object,00616-phy-212-linked-detail-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials,00616-phy-212-linked-detail-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-learning-materials,linked_detail:linked_detail
task-00394-phy-212-prep-reading-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-40,obj-phy-212-page-module-4-7c-oscillations-7c-learning-materials,ev-01323,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00305-phy-212-module-item-module-4-oscillations-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896978,module=Module 4 | Oscillations; item_type=Page; capture_status=captured
task-00395-phy-212-prep-reading-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-4,obj-phy-212-page-module-4-7c-oscillations-7c-required-activities,ev-00306,page_capture,captured_as_object,00306-phy-212-module-item-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-required-activities?module_item_id=26896979,00306-phy-212-module-item-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-required-activities?module_item_id=26896979,module_item:module_item
task-00395-phy-212-prep-reading-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-4,obj-phy-212-page-module-4-7c-oscillations-7c-required-activities,ev-00617,page_capture,captured_as_object,00617-phy-212-linked-detail-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-required-activities,00617-phy-212-linked-detail-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-oscillations-%7C-required-activities,linked_detail:linked_detail
task-00395-phy-212-prep-reading-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-4,obj-phy-212-page-module-4-7c-oscillations-7c-required-activities,ev-01324,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00306-phy-212-module-item-module-4-oscillations-required-activities-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896979,module=Module 4 | Oscillations; item_type=Page; capture_status=captured
task-00396-phy-212-prep-reading-module-4-overview-of-oscillations-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-4-7c-overview-of-oscillations,ev-00304,page_capture,captured_as_object,00304-phy-212-module-item-module-4-overview-of-oscillations-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-overview-of-oscillations?module_item_id=26896977,00304-phy-212-module-item-module-4-overview-of-oscillations-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-4-%7C-overview-of-oscillations?module_item_id=26896977,module_item:module_item
task-00396-phy-212-prep-reading-module-4-overview-of-oscillations-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-4-7c-overview-of-oscillations,ev-01322,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00304-phy-212-module-item-module-4-overview-of-oscillations-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896977,module=Module 4 | Oscillations; item_type=Page; capture_status=captured
task-00397-phy-212-blocked-or-broken-module-5,obj-phy-212-page-module-5-7c-wave-optics-7c-learning-materials,ev-00623,page_capture,captured_as_object,00623-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-learning-materials,00623-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-learning-materials,linked_detail:linked_detail; access_resolution=linked_item_still_access_denied; final_action=Keep as a real linked blocker; retry later or find the equivalent assignment/grade surface row.
task-00398-phy-212-blocked-or-broken-module-5,obj-phy-212-page-module-5-7c-wave-optics-7c-required-activities,ev-00624,page_capture,captured_as_object,00624-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-required-activities,00624-phy-212-linked-detail-unauthorized,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-wave-optics-%7C-required-activities,linked_detail:linked_detail; access_resolution=linked_item_still_access_denied; final_action=Keep as a real linked blocker; retry later or find the equivalent assignment/grade surface row.
task-00399-phy-212-prep-reading-module-5-overview-of-waves-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-5-7c-overview-of-waves,ev-00308,page_capture,captured_as_object,00308-phy-212-module-item-module-5-overview-of-waves-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-overview-of-waves?module_item_id=26896983,00308-phy-212-module-item-module-5-overview-of-waves-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-overview-of-waves?module_item_id=26896983,module_item:module_item
task-00399-phy-212-prep-reading-module-5-overview-of-waves-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-5-7c-overview-of-waves,ev-01326,module_item_listing,module_contains_object,00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules,00308-phy-212-module-item-module-5-overview-of-waves-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/modules/items/26896983,module=Module 5 | Waves; item_type=Page; capture_status=captured
task-00400-phy-212-prep-reading-module-5-waves-learning-materials-general-physics-with-calculus-ph-212-400-u2026,obj-phy-212-page-module-5-7c-waves-7c-learning-materials,ev-00309,page_capture,captured_as_object,00309-phy-212-module-item-module-5-waves-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-waves-%7C-learning-materials?module_item_id=26896984,00309-phy-212-module-item-module-5-waves-learning-materials-general-physics-with-calculus-ph-212-400-u2026,https://canvas.oregonstate.edu/courses/2053526/pages/module-5-%7C-waves-%7C-learning-materials?module_item_id=26896984,module_item:module_item
